
{2014-01-02}
     DadosDoDia{name='SID NACIONAL'codNegociation='CSNA3F-R$', complany=CSNA3F-R$, date=2014-01-22, openPrice=12.6, closePrice=12.65, percentage=0.0, minPrice=12.05, maxPrice=12.7, avgPrice=12.44, total=28.81} 
     DadosDoDia{name='NATURA'codNegociation='NATU3-NM   R$', complany=NATU3-NM   R$, date=2014-01-22, openPrice=38.27, closePrice=39.3, percentage=0.0, minPrice=38.15, maxPrice=39.95, avgPrice=39.09, total=8741.0} 
{2014-01-23}
     DadosDoDia{name='GRENDENE'codNegociation='GRND3-NM   R$', complany=GRND3-NM   R$, date=2014-01-23, openPrice=17.33, closePrice=17.15, percentage=0.0, minPrice=17.1, maxPrice=17.44, avgPrice=17.19, total=1221.0} 
     DadosDoDia{name='SID NACIONAL'codNegociation='CSNA3F-R$', complany=CSNA3F-R$, date=2014-01-23, openPrice=12.48, closePrice=12.07, percentage=0.0, minPrice=12.02, maxPrice=12.48, avgPrice=12.19, total=29.3} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3-NM   R$', complany=LEVE3-NM   R$, date=2014-01-23, openPrice=25.16, closePrice=25.45, percentage=0.0, minPrice=24.79, maxPrice=25.45, avgPrice=25.1, total=856.0} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3-R$', complany=VIVT3-R$, date=2014-01-23, openPrice=41.39, closePrice=41.18, percentage=0.0, minPrice=41.18, maxPrice=41.67, avgPrice=41.32, total=85.0} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3F-NM   R$', complany=UGPA3F-NM   R$, date=2014-01-23, openPrice=54.01, closePrice=53.3, percentage=0.0, minPrice=53.09, maxPrice=54.49, avgPrice=53.71, total=19.48} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3-NM   R$', complany=CIEL3-NM   R$, date=2014-01-23, openPrice=66.11, closePrice=64.5, percentage=0.0, minPrice=64.5, maxPrice=66.6, avgPrice=65.31, total=14266.0} 
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3-NM   R$', complany=LREN3-NM   R$, date=2014-01-23, openPrice=59.87, closePrice=58.51, percentage=0.0, minPrice=58.42, maxPrice=60.93, avgPrice=59.46, total=11032.0} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3-NM   R$', complany=UGPA3-NM   R$, date=2014-01-23, openPrice=53.82, closePrice=53.4, percentage=0.0, minPrice=53.26, maxPrice=54.38, avgPrice=53.58, total=12567.0} 
     DadosDoDia{name='NATURA'codNegociation='NATU3-NM   R$', complany=NATU3-NM   R$, date=2014-01-23, openPrice=39.3, closePrice=39.16, percentage=0.0, minPrice=38.92, maxPrice=39.9, avgPrice=39.47, total=20002.0} 
     DadosDoDia{name='WEG'codNegociation='WEGE3-NM   R$', complany=WEGE3-NM   R$, date=2014-01-23, openPrice=28.5, closePrice=27.8, percentage=0.0, minPrice=27.8, maxPrice=28.89, avgPrice=28.18, total=6943.0} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3F-NM   R$', complany=GRND3F-NM   R$, date=2014-01-23, openPrice=17.38, closePrice=17.15, percentage=0.0, minPrice=17.13, maxPrice=17.45, avgPrice=17.19, total=7.0} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3F-NM   R$', complany=LEVE3F-NM   R$, date=2014-01-23, openPrice=24.85, closePrice=25.1, percentage=0.0, minPrice=24.85, maxPrice=25.1, avgPrice=25.09, total=0.48} 
     DadosDoDia{name='NATURA'codNegociation='NATU3F-NM   R$', complany=NATU3F-NM   R$, date=2014-01-23, openPrice=39.29, closePrice=39.36, percentage=0.0, minPrice=38.91, maxPrice=39.86, avgPrice=39.44, total=11.46} 
     DadosDoDia{name='WEG'codNegociation='WEGE3F-NM   R$', complany=WEGE3F-NM   R$, date=2014-01-23, openPrice=28.46, closePrice=28.12, percentage=0.0, minPrice=28.1, maxPrice=28.87, avgPrice=28.4, total=5.66} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3F-R$', complany=VIVT3F-R$, date=2014-01-23, openPrice=41.0, closePrice=40.53, percentage=0.0, minPrice=40.53, maxPrice=42.0, avgPrice=41.51, total=2.44} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3F-NM   R$', complany=CIEL3F-NM   R$, date=2014-01-23, openPrice=66.22, closePrice=64.75, percentage=0.0, minPrice=64.7, maxPrice=66.79, avgPrice=65.83, total=24.68} 
     DadosDoDia{name='JSL'codNegociation='JSLG3-NM   R$', complany=JSLG3-NM   R$, date=2014-01-23, openPrice=15.11, closePrice=14.79, percentage=0.0, minPrice=14.79, maxPrice=15.37, avgPrice=15.07, total=1038.0} 
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3F-NM   R$', complany=LREN3F-NM   R$, date=2014-01-23, openPrice=59.51, closePrice=57.61, percentage=0.0, minPrice=57.61, maxPrice=60.77, avgPrice=59.66, total=11.57} 
{2014-01-24}
     DadosDoDia{name='SID NACIONAL'codNegociation='CSNA3F-R$', complany=CSNA3F-R$, date=2014-01-24, openPrice=13.03, closePrice=11.78, percentage=0.0, minPrice=11.58, maxPrice=13.03, avgPrice=11.92, total=31.82} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3-NM   R$', complany=LEVE3-NM   R$, date=2014-01-24, openPrice=25.19, closePrice=25.0, percentage=0.0, minPrice=24.72, maxPrice=25.5, avgPrice=24.95, total=2231.0} 
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3-NM   R$', complany=LREN3-NM   R$, date=2014-01-24, openPrice=57.94, closePrice=57.25, percentage=0.0, minPrice=56.55, maxPrice=57.94, avgPrice=57.17, total=12326.0} 
     DadosDoDia{name='NATURA'codNegociation='NATU3F-NM   R$', complany=NATU3F-NM   R$, date=2014-01-24, openPrice=38.51, closePrice=38.99, percentage=0.0, minPrice=38.5, maxPrice=39.36, avgPrice=38.88, total=14.65} 
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3F-NM   R$', complany=LREN3F-NM   R$, date=2014-01-24, openPrice=58.52, closePrice=58.27, percentage=0.0, minPrice=56.6, maxPrice=58.52, avgPrice=57.26, total=9.34} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3-NM   R$', complany=GRND3-NM   R$, date=2014-01-24, openPrice=17.2, closePrice=16.7, percentage=0.0, minPrice=16.65, maxPrice=17.2, avgPrice=16.88, total=3470.0} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3F-NM   R$', complany=LEVE3F-NM   R$, date=2014-01-24, openPrice=25.16, closePrice=24.5, percentage=0.0, minPrice=24.5, maxPrice=25.26, avgPrice=25.07, total=3.64} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3F-NM   R$', complany=UGPA3F-NM   R$, date=2014-01-24, openPrice=53.21, closePrice=52.73, percentage=0.0, minPrice=52.48, maxPrice=53.52, avgPrice=52.98, total=15.89} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3F-R$', complany=VIVT3F-R$, date=2014-01-24, openPrice=41.0, closePrice=41.01, percentage=0.0, minPrice=41.0, maxPrice=41.74, avgPrice=41.26, total=3.91} 
     DadosDoDia{name='JSL'codNegociation='JSLG3-NM   R$', complany=JSLG3-NM   R$, date=2014-01-24, openPrice=14.69, closePrice=14.46, percentage=0.0, minPrice=14.35, maxPrice=14.82, avgPrice=14.55, total=506.0} 
     DadosDoDia{name='NATURA'codNegociation='NATU3-NM   R$', complany=NATU3-NM   R$, date=2014-01-24, openPrice=39.07, closePrice=38.52, percentage=0.0, minPrice=38.39, maxPrice=39.48, avgPrice=38.84, total=7005.0} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3F-NM   R$', complany=GRND3F-NM   R$, date=2014-01-24, openPrice=17.15, closePrice=16.5, percentage=0.0, minPrice=16.5, maxPrice=17.28, avgPrice=16.94, total=13.06} 
     DadosDoDia{name='WEG'codNegociation='WEGE3F-NM   R$', complany=WEGE3F-NM   R$, date=2014-01-24, openPrice=28.3, closePrice=28.45, percentage=0.0, minPrice=27.67, maxPrice=29.87, avgPrice=28.29, total=8.87} 
     DadosDoDia{name='WEG'codNegociation='WEGE3-NM   R$', complany=WEGE3-NM   R$, date=2014-01-24, openPrice=27.68, closePrice=28.29, percentage=0.0, minPrice=27.65, maxPrice=28.5, avgPrice=28.25, total=7237.0} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3-NM   R$', complany=CIEL3-NM   R$, date=2014-01-24, openPrice=64.5, closePrice=63.73, percentage=0.0, minPrice=62.7, maxPrice=65.21, avgPrice=63.83, total=17971.0} 
     DadosDoDia{name='JSL'codNegociation='JSLG3F-NM   R$', complany=JSLG3F-NM   R$, date=2014-01-24, openPrice=14.72, closePrice=14.36, percentage=0.0, minPrice=14.36, maxPrice=14.78, avgPrice=14.61, total=1.02} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3-R$', complany=VIVT3-R$, date=2014-01-24, openPrice=41.14, closePrice=41.4, percentage=0.0, minPrice=40.05, maxPrice=41.74, avgPrice=41.18, total=135.0} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3F-NM   R$', complany=CIEL3F-NM   R$, date=2014-01-24, openPrice=64.5, closePrice=63.66, percentage=0.0, minPrice=62.37, maxPrice=65.39, avgPrice=64.02, total=31.59} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3-NM   R$', complany=UGPA3-NM   R$, date=2014-01-24, openPrice=53.23, closePrice=52.78, percentage=0.0, minPrice=52.45, maxPrice=53.83, avgPrice=52.97, total=18614.0} 
{2014-01-27}
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3-NM   R$', complany=LREN3-NM   R$, date=2014-01-27, openPrice=57.5, closePrice=56.2, percentage=0.0, minPrice=55.81, maxPrice=57.74, avgPrice=56.34, total=11980.0} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3-NM   R$', complany=GRND3-NM   R$, date=2014-01-27, openPrice=16.75, closePrice=16.43, percentage=0.0, minPrice=16.35, maxPrice=16.9, avgPrice=16.73, total=5587.0} 
     DadosDoDia{name='WEG'codNegociation='WEGE3F-NM   R$', complany=WEGE3F-NM   R$, date=2014-01-27, openPrice=28.48, closePrice=28.02, percentage=0.0, minPrice=27.96, maxPrice=28.48, avgPrice=28.14, total=4.42} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3F-NM   R$', complany=UGPA3F-NM   R$, date=2014-01-27, openPrice=52.97, closePrice=52.44, percentage=0.0, minPrice=51.8, maxPrice=53.0, avgPrice=52.34, total=13.97} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3F-NM   R$', complany=CIEL3F-NM   R$, date=2014-01-27, openPrice=64.79, closePrice=62.84, percentage=0.0, minPrice=62.69, maxPrice=64.89, avgPrice=63.49, total=28.43} 
     DadosDoDia{name='NATURA'codNegociation='NATU3-NM   R$', complany=NATU3-NM   R$, date=2014-01-27, openPrice=38.53, closePrice=38.63, percentage=0.0, minPrice=38.41, maxPrice=39.05, avgPrice=38.69, total=5807.0} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3F-R$', complany=VIVT3F-R$, date=2014-01-27, openPrice=41.02, closePrice=40.39, percentage=0.0, minPrice=40.39, maxPrice=41.1, avgPrice=40.78, total=1.7} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3F-NM   R$', complany=LEVE3F-NM   R$, date=2014-01-27, openPrice=25.89, closePrice=24.76, percentage=0.0, minPrice=24.5, maxPrice=25.89, avgPrice=24.74, total=3.89} 
     DadosDoDia{name='SID NACIONAL'codNegociation='CSNA3F-R$', complany=CSNA3F-R$, date=2014-01-27, openPrice=11.75, closePrice=11.36, percentage=0.0, minPrice=11.35, maxPrice=12.09, avgPrice=11.61, total=15.45} 
     DadosDoDia{name='JSL'codNegociation='JSLG3-NM   R$', complany=JSLG3-NM   R$, date=2014-01-27, openPrice=14.6, closePrice=14.3, percentage=0.0, minPrice=14.3, maxPrice=14.78, avgPrice=14.47, total=768.0} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3-NM   R$', complany=CIEL3-NM   R$, date=2014-01-27, openPrice=64.02, closePrice=63.0, percentage=0.0, minPrice=62.6, maxPrice=64.57, avgPrice=63.29, total=17271.0} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3-NM   R$', complany=LEVE3-NM   R$, date=2014-01-27, openPrice=25.05, closePrice=24.5, percentage=0.0, minPrice=24.4, maxPrice=25.05, avgPrice=24.64, total=1096.0} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3-NM   R$', complany=UGPA3-NM   R$, date=2014-01-27, openPrice=53.01, closePrice=51.85, percentage=0.0, minPrice=51.85, maxPrice=53.06, avgPrice=52.27, total=21034.0} 
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3F-NM   R$', complany=LREN3F-NM   R$, date=2014-01-27, openPrice=58.0, closePrice=55.9, percentage=0.0, minPrice=55.51, maxPrice=58.0, avgPrice=56.38, total=10.36} 
     DadosDoDia{name='WEG'codNegociation='WEGE3-NM   R$', complany=WEGE3-NM   R$, date=2014-01-27, openPrice=28.25, closePrice=28.1, percentage=0.0, minPrice=28.0, maxPrice=28.49, avgPrice=28.21, total=4896.0} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3-R$', complany=VIVT3-R$, date=2014-01-27, openPrice=40.56, closePrice=39.65, percentage=0.0, minPrice=39.65, maxPrice=41.06, avgPrice=40.19, total=123.0} 
     DadosDoDia{name='NATURA'codNegociation='NATU3F-NM   R$', complany=NATU3F-NM   R$, date=2014-01-27, openPrice=38.7, closePrice=38.79, percentage=0.0, minPrice=38.42, maxPrice=39.08, avgPrice=38.74, total=11.27} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3F-NM   R$', complany=GRND3F-NM   R$, date=2014-01-27, openPrice=16.5, closePrice=16.5, percentage=0.0, minPrice=16.38, maxPrice=16.9, avgPrice=16.62, total=13.19} 
     DadosDoDia{name='JSL'codNegociation='JSLG3F-NM   R$', complany=JSLG3F-NM   R$, date=2014-01-27, openPrice=14.77, closePrice=14.65, percentage=0.0, minPrice=14.59, maxPrice=14.77, avgPrice=14.64, total=0.59} 
{2014-01-28}
     DadosDoDia{name='SID NACIONAL'codNegociation='CSNA3F-R$', complany=CSNA3F-R$, date=2014-01-28, openPrice=11.58, closePrice=11.99, percentage=0.0, minPrice=11.42, maxPrice=11.99, avgPrice=11.5, total=12.31} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3F-R$', complany=VIVT3F-R$, date=2014-01-28, openPrice=39.86, closePrice=39.55, percentage=0.0, minPrice=39.2, maxPrice=40.49, avgPrice=39.36, total=4.63} 
     DadosDoDia{name='WEG'codNegociation='WEGE3F-NM   R$', complany=WEGE3F-NM   R$, date=2014-01-28, openPrice=28.1, closePrice=28.05, percentage=0.0, minPrice=27.75, maxPrice=28.31, avgPrice=28.08, total=5.09} 
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3-NM   R$', complany=LREN3-NM   R$, date=2014-01-28, openPrice=56.97, closePrice=56.0, percentage=0.0, minPrice=55.81, maxPrice=57.68, avgPrice=56.71, total=14151.0} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3-NM   R$', complany=CIEL3-NM   R$, date=2014-01-28, openPrice=64.03, closePrice=63.11, percentage=0.0, minPrice=63.11, maxPrice=64.2, avgPrice=63.77, total=17896.0} 
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3F-NM   R$', complany=LREN3F-NM   R$, date=2014-01-28, openPrice=57.03, closePrice=57.59, percentage=0.0, minPrice=55.82, maxPrice=58.29, avgPrice=56.93, total=9.85} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3-NM   R$', complany=GRND3-NM   R$, date=2014-01-28, openPrice=16.6, closePrice=16.45, percentage=0.0, minPrice=16.3, maxPrice=16.89, avgPrice=16.52, total=1888.0} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3F-NM   R$', complany=CIEL3F-NM   R$, date=2014-01-28, openPrice=63.0, closePrice=63.79, percentage=0.0, minPrice=63.0, maxPrice=64.29, avgPrice=63.66, total=23.99} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3-R$', complany=VIVT3-R$, date=2014-01-28, openPrice=40.19, closePrice=39.69, percentage=0.0, minPrice=38.72, maxPrice=40.19, avgPrice=39.45, total=739.0} 
     DadosDoDia{name='WEG'codNegociation='WEGE3-NM   R$', complany=WEGE3-NM   R$, date=2014-01-28, openPrice=28.18, closePrice=28.01, percentage=0.0, minPrice=27.96, maxPrice=28.36, avgPrice=28.04, total=2623.0} 
     DadosDoDia{name='JSL'codNegociation='JSLG3-NM   R$', complany=JSLG3-NM   R$, date=2014-01-28, openPrice=14.46, closePrice=14.39, percentage=0.0, minPrice=14.3, maxPrice=14.49, avgPrice=14.38, total=714.0} 
     DadosDoDia{name='NATURA'codNegociation='NATU3F-NM   R$', complany=NATU3F-NM   R$, date=2014-01-28, openPrice=39.0, closePrice=38.5, percentage=0.0, minPrice=38.5, maxPrice=39.36, avgPrice=39.1, total=8.22} 
     DadosDoDia{name='JSL'codNegociation='JSLG3F-NM   R$', complany=JSLG3F-NM   R$, date=2014-01-28, openPrice=14.5, closePrice=14.39, percentage=0.0, minPrice=14.12, maxPrice=14.5, avgPrice=14.32, total=2.06} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3F-NM   R$', complany=LEVE3F-NM   R$, date=2014-01-28, openPrice=24.46, closePrice=24.2, percentage=0.0, minPrice=24.18, maxPrice=24.48, avgPrice=24.31, total=2.99} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3F-NM   R$', complany=GRND3F-NM   R$, date=2014-01-28, openPrice=16.69, closePrice=16.34, percentage=0.0, minPrice=16.31, maxPrice=17.29, avgPrice=16.61, total=8.23} 
     DadosDoDia{name='NATURA'codNegociation='NATU3-NM   R$', complany=NATU3-NM   R$, date=2014-01-28, openPrice=39.2, closePrice=38.65, percentage=0.0, minPrice=38.65, maxPrice=39.45, avgPrice=39.05, total=8406.0} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3F-NM   R$', complany=UGPA3F-NM   R$, date=2014-01-28, openPrice=52.06, closePrice=52.66, percentage=0.0, minPrice=52.06, maxPrice=52.94, avgPrice=52.52, total=10.72} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3-NM   R$', complany=LEVE3-NM   R$, date=2014-01-28, openPrice=24.7, closePrice=24.15, percentage=0.0, minPrice=24.15, maxPrice=24.71, avgPrice=24.32, total=1815.0} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3-NM   R$', complany=UGPA3-NM   R$, date=2014-01-28, openPrice=52.1, closePrice=52.8, percentage=0.0, minPrice=52.1, maxPrice=52.81, avgPrice=52.6, total=10773.0} 
{2014-01-29}
     DadosDoDia{name='SID NACIONAL'codNegociation='CSNA3F-R$', complany=CSNA3F-R$, date=2014-01-29, openPrice=11.63, closePrice=11.25, percentage=0.0, minPrice=11.16, maxPrice=11.64, avgPrice=11.39, total=21.46} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3-NM   R$', complany=GRND3-NM   R$, date=2014-01-29, openPrice=16.4, closePrice=16.5, percentage=0.0, minPrice=16.16, maxPrice=16.6, avgPrice=16.36, total=1954.0} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3-R$', complany=VIVT3-R$, date=2014-01-29, openPrice=39.3, closePrice=38.78, percentage=0.0, minPrice=38.78, maxPrice=39.71, avgPrice=38.93, total=191.0} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3F-NM   R$', complany=CIEL3F-NM   R$, date=2014-01-29, openPrice=64.0, closePrice=62.0, percentage=0.0, minPrice=61.99, maxPrice=64.2, avgPrice=62.98, total=54.93} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3-NM   R$', complany=LEVE3-NM   R$, date=2014-01-29, openPrice=24.35, closePrice=24.0, percentage=0.0, minPrice=23.42, maxPrice=24.35, avgPrice=23.69, total=2624.0} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3F-NM   R$', complany=LEVE3F-NM   R$, date=2014-01-29, openPrice=24.15, closePrice=24.0, percentage=0.0, minPrice=23.5, maxPrice=24.15, avgPrice=23.87, total=1.09} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3F-NM   R$', complany=UGPA3F-NM   R$, date=2014-01-29, openPrice=52.81, closePrice=52.83, percentage=0.0, minPrice=52.81, maxPrice=53.93, avgPrice=53.41, total=16.06} 
     DadosDoDia{name='NATURA'codNegociation='NATU3-NM   R$', complany=NATU3-NM   R$, date=2014-01-29, openPrice=38.65, closePrice=37.38, percentage=0.0, minPrice=37.38, maxPrice=38.79, avgPrice=37.74, total=6206.0} 
     DadosDoDia{name='WEG'codNegociation='WEGE3F-NM   R$', complany=WEGE3F-NM   R$, date=2014-01-29, openPrice=27.91, closePrice=27.7, percentage=0.0, minPrice=27.65, maxPrice=28.5, avgPrice=28.09, total=6.86} 
     DadosDoDia{name='JSL'codNegociation='JSLG3-NM   R$', complany=JSLG3-NM   R$, date=2014-01-29, openPrice=14.45, closePrice=14.0, percentage=0.0, minPrice=14.0, maxPrice=14.58, avgPrice=14.18, total=625.0} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3F-NM   R$', complany=GRND3F-NM   R$, date=2014-01-29, openPrice=16.4, closePrice=16.54, percentage=0.0, minPrice=16.18, maxPrice=17.06, avgPrice=16.37, total=11.33} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3F-R$', complany=VIVT3F-R$, date=2014-01-29, openPrice=38.82, closePrice=38.71, percentage=0.0, minPrice=38.71, maxPrice=39.39, avgPrice=38.85, total=2.65} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3-NM   R$', complany=CIEL3-NM   R$, date=2014-01-29, openPrice=63.5, closePrice=63.33, percentage=0.0, minPrice=61.96, maxPrice=64.25, avgPrice=62.83, total=23141.0} 
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3-NM   R$', complany=LREN3-NM   R$, date=2014-01-29, openPrice=55.87, closePrice=54.99, percentage=0.0, minPrice=54.8, maxPrice=56.14, avgPrice=55.33, total=12839.0} 
     DadosDoDia{name='NATURA'codNegociation='NATU3F-NM   R$', complany=NATU3F-NM   R$, date=2014-01-29, openPrice=38.49, closePrice=37.5, percentage=0.0, minPrice=37.5, maxPrice=38.49, avgPrice=37.76, total=17.29} 
     DadosDoDia{name='WEG'codNegociation='WEGE3-NM   R$', complany=WEGE3-NM   R$, date=2014-01-29, openPrice=28.07, closePrice=28.13, percentage=0.0, minPrice=27.9, maxPrice=28.62, avgPrice=28.22, total=2414.0} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3-NM   R$', complany=UGPA3-NM   R$, date=2014-01-29, openPrice=52.81, closePrice=53.47, percentage=0.0, minPrice=52.8, maxPrice=53.94, avgPrice=53.56, total=16902.0} 
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3F-NM   R$', complany=LREN3F-NM   R$, date=2014-01-29, openPrice=55.84, closePrice=55.01, percentage=0.0, minPrice=54.82, maxPrice=55.84, avgPrice=55.2, total=8.06} 
{2014-01-30}
     DadosDoDia{name='JSL'codNegociation='JSLG3F-NM   R$', complany=JSLG3F-NM   R$, date=2014-01-30, openPrice=14.02, closePrice=13.72, percentage=0.0, minPrice=13.71, maxPrice=14.02, avgPrice=13.85, total=3.83} 
     DadosDoDia{name='LOJAS RENNER'codNegociation='LREN3F-NM   R$', complany=LREN3F-NM   R$, date=2014-01-30, openPrice=54.8, closePrice=55.01, percentage=0.0, minPrice=54.7, maxPrice=55.8, avgPrice=55.44, total=9.41} 
     DadosDoDia{name='WEG'codNegociation='WEGE3F-NM   R$', complany=WEGE3F-NM   R$, date=2014-01-30, openPrice=28.0, closePrice=27.42, percentage=0.0, minPrice=27.42, maxPrice=28.0, avgPrice=27.72, total=6.94} 
     DadosDoDia{name='NATURA'codNegociation='NATU3-NM   R$', complany=NATU3-NM   R$, date=2014-01-30, openPrice=37.32, closePrice=38.52, percentage=0.0, minPrice=37.22, maxPrice=38.64, avgPrice=38.34, total=9670.0} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3F-NM   R$', complany=LEVE3F-NM   R$, date=2014-01-30, openPrice=25.64, closePrice=24.1, percentage=0.0, minPrice=23.8, maxPrice=25.64, avgPrice=24.0, total=2.51} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3F-NM   R$', complany=UGPA3F-NM   R$, date=2014-01-30, openPrice=53.5, closePrice=53.28, percentage=0.0, minPrice=53.0, maxPrice=54.36, avgPrice=53.42, total=12.18} 
     DadosDoDia{name='SID NACIONAL'codNegociation='CSNA3F-R$', complany=CSNA3F-R$, date=2014-01-30, openPrice=11.54, closePrice=11.34, percentage=0.0, minPrice=11.2, maxPrice=11.68, avgPrice=11.42, total=22.64} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3F-R$', complany=VIVT3F-R$, date=2014-01-30, openPrice=38.28, closePrice=38.8, percentage=0.0, minPrice=38.22, maxPrice=38.8, avgPrice=38.47, total=1.72} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3-NM   R$', complany=GRND3-NM   R$, date=2014-01-30, openPrice=16.51, closePrice=16.0, percentage=0.0, minPrice=16.0, maxPrice=16.71, avgPrice=16.37, total=1750.0} 
     DadosDoDia{name='GRENDENE'codNegociation='GRND3F-NM   R$', complany=GRND3F-NM   R$, date=2014-01-30, openPrice=16.44, closePrice=16.2, percentage=0.0, minPrice=16.1, maxPrice=16.6, avgPrice=16.39, total=11.85} 
     DadosDoDia{name='ULTRAPAR'codNegociation='UGPA3-NM   R$', complany=UGPA3-NM   R$, date=2014-01-30, openPrice=53.21, closePrice=53.31, percentage=0.0, minPrice=52.8, maxPrice=54.49, avgPrice=53.48, total=13376.0} 
     DadosDoDia{name='NATURA'codNegociation='NATU3F-NM   R$', complany=NATU3F-NM   R$, date=2014-01-30, openPrice=37.23, closePrice=38.49, percentage=0.0, minPrice=37.23, maxPrice=38.6, avgPrice=38.19, total=12.78} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3F-NM   R$', complany=CIEL3F-NM   R$, date=2014-01-30, openPrice=63.53, closePrice=63.5, percentage=0.0, minPrice=63.0, maxPrice=64.1, avgPrice=63.6, total=23.52} 
     DadosDoDia{name='JSL'codNegociation='JSLG3-NM   R$', complany=JSLG3-NM   R$, date=2014-01-30, openPrice=14.05, closePrice=13.84, percentage=0.0, minPrice=13.78, maxPrice=14.16, avgPrice=14.0, total=1189.0} 
     DadosDoDia{name='METAL LEVE'codNegociation='LEVE3-NM   R$', complany=LEVE3-NM   R$, date=2014-01-30, openPrice=24.0, closePrice=24.14, percentage=0.0, minPrice=23.7, maxPrice=24.31, avgPrice=23.98, total=4590.0} 
     DadosDoDia{name='TELEF BRASIL'codNegociation='VIVT3-R$', complany=VIVT3-R$, date=2014-01-30, openPrice=38.37, closePrice=38.56, percentage=0.0, minPrice=38.3, maxPrice=39.89, avgPrice=38.77, total=139.0} 
     DadosDoDia{name='CIELO'codNegociation='CIEL3-NM   R$', complany=CIEL3-NM   R$, date=2014-01-30, openPrice=63.55, closePrice=63.47, percentage=0.0, minPrice=62.83, maxPrice=64.19, avgPrice=63.65, total=13972.0} 
     DadosDoDia{name='WEG'codNegociation='WEGE3-NM   R$', complany=WEGE3-NM   R$, date=2014-01-30, openPrice=28.0, closePrice=27.51, percentage=0.0, minPrice=27.5, maxPrice=28.14, avgPrice=27.69, total=3443.0} 
